comic_id,area,photo
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132837.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132954.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_133040.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132846.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132909.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132857.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_133006.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132938.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132929.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132916.jpg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/back.jpeg
13275,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13275/Fantastic Four 68/20241222_132828.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/front-top-right.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/inside.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/front-top-left.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/back-bottom-left.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/front-bottom-right.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/front-bottom-left.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/back-bottom-right.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/back-top-right.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/back-top-left.jpg
12477,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/12477/x-men/3/back.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190642.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190722.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190709.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/back 1.jpeg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/front 1.jpeg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190827.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190952.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190808.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190649.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_191751.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190658.jpg
6760,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6760/Spider-Man 35/20241009_190841.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185107.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185115.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185231.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185145.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185154.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185326.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185131.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/back.jpeg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185052.jpg
6793,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6793/Spider-Man 38/20241009_185256.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165456.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165442.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165325.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165331.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_163541.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165543.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165424.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165357.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165417.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165305.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/back.jpeg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165448.jpg
8698,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/8698/Fantastic Four Annual 2/20250114_165317.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182714.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182610.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182755.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182623.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182632.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182547.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182642.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/back.jpeg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_180137.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182651.jpg
6705,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6705/Spider-Man 30/20250110_182725.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184747.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184552.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184805.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/ff33 prince namor the sub-mariner.jpeg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184533.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184651.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184709.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184612.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184820.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/back.jpeg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184638.jpg
13150,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13150/fantastic four 33/20241010_184600.jpg
18589,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/18589/two-gun kid 68/20241002_133533.jpg
18589,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/18589/two-gun kid 68/back.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190336.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190254.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190131.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190157.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190424.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/ff 34 fantastic four go home.jpeg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190408.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190230.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190147.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190217.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190403.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/back.jpeg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190117.jpg
13161,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13161/fantastic four 34/20241010_190312.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122841.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_123022.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_123026.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122927.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122933.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122918.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122943.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122955.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122849.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122914.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/back.jpeg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_123013.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122906.jpg
13105,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13105/Fantasic Four 29/20250117_122859.jpg
6538,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6538/spider-man 15/back.jpeg
6538,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6538/spider-man 15/20241002_170228.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080634.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080626.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080547.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080656.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080641.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080727.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080715.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080749.jpg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/back.jpeg
13194,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13194/fantastic four 37/20241012_080604.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/front-top-right.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/inside.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/front-top-left.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/back-bottom-left.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/front-bottom-right.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/front-bottom-left.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/back-bottom-right.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/back-top-right2.jpg
9787,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/9787/journey into mystery/90/back-top-right.jpg
